"x","y","t","cluster","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7"
0.780155826359987,1.46386833209544,0,5,1,1,1,1,1,0,0
0.623654832132161,-1.66975575778633,0,1,1,0,0,0,0,0,0
0.495032644364983,-1.02171727176756,0,1,1,0,0,0,0,0,0
-0.690176548436284,1.92617262993008,0,1,1,0,0,0,0,0,0
-0.750515822786838,0.310325117781758,0,6,1,1,1,1,1,1,0
0.949451616965234,-1.00509454216808,0,1,1,0,0,0,0,0,0
-0.127740007825196,0.459815815091133,0,6,1,1,1,1,1,1,0
-0.0719667463563383,-1.87297071702778,0,5,1,1,1,1,1,0,0
-0.66940383752808,-1.41430582292378,0,5,1,1,1,1,1,0,0
0.169873114675283,0.812291895970702,0,7,1,1,1,1,1,1,1
-0.458443961106241,-1.73775716591626,0,5,1,1,1,1,1,0,0
-0.539806159213185,0.487228249199688,0,6,1,1,1,1,1,1,0
0.382415662985295,1.74930946156383,0,4,1,1,1,1,0,0,0
-0.434295200742781,-1.64842154085636,0,5,1,1,1,1,1,0,0
0.620796132367104,1.89121403731406,0,1,1,0,0,0,0,0,0
-0.812166785821319,-1.89595715794712,0,5,1,1,1,1,1,0,0
0.644060142338276,0.900911808013916,0,7,1,1,1,1,1,1,1
-0.145143438596278,-0.185174433514476,0,6,1,1,1,1,1,1,0
0.511774519458413,0.264729619957507,0,4,1,1,1,1,0,0,0
0.324771013110876,1.49092418514192,0,7,1,1,1,1,1,1,1
-0.110945206135511,0.218252718448639,0,6,1,1,1,1,1,1,0
0.254292368888855,0.950608829036355,0,7,1,1,1,1,1,1,1
-0.999069301877171,0.492516648024321,0,1,1,0,0,0,0,0,0
-0.565512971952558,-0.755886376835406,0,5,1,1,1,1,1,0,0
0.409744491335005,-0.431214061565697,0,2,1,1,0,0,0,0,0
-0.569667023606598,-1.19165017828345,0,5,1,1,1,1,1,0,0
0.627867442555726,1.41112155839801,0,7,1,1,1,1,1,1,1
-0.384472251404077,0.42732060328126,0,6,1,1,1,1,1,1,0
0.375485371332616,1.02439205534756,0,7,1,1,1,1,1,1,1
0.865362158045173,0.250067234970629,0,2,1,1,0,0,0,0,0
-0.768440670333803,-0.896403948776424,0,6,1,1,1,1,1,1,0
-0.744588624220341,0.942233614623547,0,1,1,0,0,0,0,0,0
0.356447714846581,0.197119175456464,0,6,1,1,1,1,1,1,0
-0.1421028082259,-0.615491824224591,0,6,1,1,1,1,1,1,0
0.668801955878735,0.0598625391721725,0,2,1,1,0,0,0,0,0
0.942876133602113,1.26307179033756,0,5,1,1,1,1,1,0,0
-0.859022044576705,0.105090277269483,0,6,1,1,1,1,1,1,0
-0.0804296135902405,-1.18783980049193,0,5,1,1,1,1,1,0,0
0.40317023685202,1.39243072178215,0,7,1,1,1,1,1,1,1
-0.826119664125144,-0.518023139797151,0,6,1,1,1,1,1,1,0
0.985888032242656,-0.786699316464365,0,1,1,0,0,0,0,0,0
-0.493802011944354,1.08238818775862,0,2,1,1,0,0,0,0,0
-0.900923128705472,0.933794219978154,0,1,1,0,0,0,0,0,0
0.372649893630296,1.35562399309129,0,7,1,1,1,1,1,1,1
0.573854705318809,0.276195369660854,0,4,1,1,1,1,0,0,0
-0.292787848040462,-1.89487664680928,0,5,1,1,1,1,1,0,0
-0.267117110081017,-0.0554910870268941,0,6,1,1,1,1,1,1,0
-0.425799738615751,0.170724131166935,0,6,1,1,1,1,1,1,0
-0.840054175350815,1.34664046764374,0,1,1,0,0,0,0,0,0
-0.269091460853815,0.914658152498305,0,4,1,1,1,1,0,0,0
-0.643972370773554,0.220455227419734,0,6,1,1,1,1,1,1,0
0.0721074412576854,-1.7063424102962,0,5,1,1,1,1,1,0,0
0.00789742404595017,-1.45399080310017,0,5,1,1,1,1,1,0,0
0.89007020695135,0.738434785045683,0,4,1,1,1,1,0,0,0
-0.317357432097197,-1.6015122551471,0,5,1,1,1,1,1,0,0
-0.0705724516883492,-1.18485637940466,0,5,1,1,1,1,1,0,0
-0.834937636740506,-0.536079446785152,0,6,1,1,1,1,1,1,0
0.720213692169636,1.3847830304876,0,7,1,1,1,1,1,1,1
-0.208678720053285,-1.05250961799175,0,5,1,1,1,1,1,0,0
0.471798700746149,0.819511402398348,0,7,1,1,1,1,1,1,1
-0.656513188034296,-1.56956467684358,0,5,1,1,1,1,1,0,0
-0.090476737357676,1.11627547442913,0,7,1,1,1,1,1,1,1
0.540409518871456,-0.979577266611159,0,1,1,0,0,0,0,0,0
-0.874700003303587,0.19217330403626,0,6,1,1,1,1,1,1,0
0.630162990186363,-1.86439391691238,0,1,1,0,0,0,0,0,0
-0.397714951075613,1.22443790454417,0,2,1,1,0,0,0,0,0
-0.270657944027334,-0.648988771252334,0,6,1,1,1,1,1,1,0
-0.375774416141212,1.66514343209565,0,1,1,0,0,0,0,0,0
-0.925260070245713,-0.57157432846725,0,6,1,1,1,1,1,1,0
0.0376098467968404,1.90146005246788,0,1,1,0,0,0,0,0,0
0.358026831410825,-0.462485909461975,0,2,1,1,0,0,0,0,0
0.806467120535672,-0.045305859297514,0,2,1,1,0,0,0,0,0
-0.948946603108197,-0.0368950748816133,0,6,1,1,1,1,1,1,0
0.978156541474164,-1.95098150335252,0,1,1,0,0,0,0,0,0
-0.394224750809371,0.565892802551389,0,6,1,1,1,1,1,1,0
0.878276801202446,0.0502998866140842,0,2,1,1,0,0,0,0,0
0.375215163454413,-0.718591527082026,0,1,1,0,0,0,0,0,0
-0.105926010292023,0.325732630677521,0,6,1,1,1,1,1,1,0
0.632956277579069,0.469377633184195,0,4,1,1,1,1,0,0,0
-0.921001604292542,-0.246901849284768,0,6,1,1,1,1,1,1,0
0.478063371032476,-1.31852407753468,0,1,1,0,0,0,0,0,0
-0.302561012562364,0.860321986488998,0,2,1,1,0,0,0,0,0
0.658501646947116,0.99114619474858,0,7,1,1,1,1,1,1,1
0.0710827833972871,1.37565883249044,0,7,1,1,1,1,1,1,1
-0.450909272767603,0.139036187902093,0,6,1,1,1,1,1,1,0
0.601896423846483,-0.791058953851461,0,1,1,0,0,0,0,0,0
-0.816710610408336,-0.173927271738648,0,6,1,1,1,1,1,1,0
0.664215548429638,-0.462629862129688,0,1,1,0,0,0,0,0,0
-0.446289855055511,-1.00381258130074,0,5,1,1,1,1,1,0,0
0.506220199167728,0.618506979197264,0,5,1,1,1,1,1,0,0
0.928305140230805,1.82129480689764,0,1,1,0,0,0,0,0,0
-0.83706687996164,-0.835668170824647,0,6,1,1,1,1,1,1,0
0.708729492966086,0.60075634624809,0,4,1,1,1,1,0,0,0
0.60447643417865,0.14543972350657,0,2,1,1,0,0,0,0,0
-0.229652790818363,0.389807466417551,0,6,1,1,1,1,1,1,0
-0.344805201981217,-1.90040692221373,0,5,1,1,1,1,1,0,0
-0.590122594032437,-1.98063304182142,0,5,1,1,1,1,1,0,0
0.138765325304121,-1.47448698244989,0,5,1,1,1,1,1,0,0
0.776110380887985,-1.90073158498853,0,1,1,0,0,0,0,0,0
0.0594281828962266,-1.63148219231516,0,5,1,1,1,1,1,0,0
0.173917313572019,-0.0977671034634113,0,6,1,1,1,1,1,1,0
0.331470285076648,-1.21337295509875,0,1,1,0,0,0,0,0,0
0.0597849171608686,1.25869579426944,0,7,1,1,1,1,1,1,1
0.0196857987903059,-1.02376308757812,0,5,1,1,1,1,1,0,0
-0.967679038178176,-0.0447694482281804,0,6,1,1,1,1,1,1,0
-0.904580030124635,0.595529918558896,0,1,1,0,0,0,0,0,0
0.858701365068555,-1.36513411998749,0,1,1,0,0,0,0,0,0
0.538571077398956,1.34791164379567,0,7,1,1,1,1,1,1,1
-0.597838767804205,-0.253613880835474,0,6,1,1,1,1,1,1,0
0.300523000769317,-1.06601789966226,0,1,1,0,0,0,0,0,0
0.307533364742994,-0.804576031863689,0,1,1,0,0,0,0,0,0
-0.209492477122694,-1.36231465265155,0,5,1,1,1,1,1,0,0
0.624609657097608,0.342268416658044,0,4,1,1,1,1,0,0,0
0.094046835321933,-1.40488809160888,0,5,1,1,1,1,1,0,0
0.770265303086489,-1.28376176115125,0,1,1,0,0,0,0,0,0
0.106627975124866,-0.643113980069757,0,6,1,1,1,1,1,1,0
0.81209622323513,-1.26439224462956,0,1,1,0,0,0,0,0,0
0.174922734033316,-0.377833911217749,0,6,1,1,1,1,1,1,0
-0.153072698041797,0.454238473437726,0,6,1,1,1,1,1,1,0
0.899170645978302,0.742685337550938,0,2,1,1,0,0,0,0,0
0.418075806926936,1.29410240054131,0,7,1,1,1,1,1,1,1
-0.173389183823019,-0.504071544855833,0,6,1,1,1,1,1,1,0
-0.963271832559258,1.81136401835829,0,1,1,0,0,0,0,0,0
0.133468165528029,-1.92467136401683,0,1,1,0,0,0,0,0,0
-0.0198730938136578,0.449499889276922,0,6,1,1,1,1,1,1,0
0.75734804244712,-0.145704944618046,0,2,1,1,0,0,0,0,0
0.625705375801772,-0.581081517972052,0,1,1,0,0,0,0,0,0
0.708199955057353,1.52969211526215,0,5,1,1,1,1,1,0,0
-0.264208104461432,-1.69678856618702,0,5,1,1,1,1,1,0,0
0.747899825684726,1.53316476661712,0,5,1,1,1,1,1,0,0
-0.697323657106608,-1.2471126569435,0,5,1,1,1,1,1,0,0
-0.436376660596579,-1.13973301276565,0,5,1,1,1,1,1,0,0
0.333410315681249,1.47812916617841,0,7,1,1,1,1,1,1,1
0.954767153598368,-1.75664777494967,0,1,1,0,0,0,0,0,0
0.165479473304003,-1.06040159706026,0,5,1,1,1,1,1,0,0
0.0531801590695977,1.97206205129623,0,1,1,0,0,0,0,0,0
-0.878435550257564,0.712790911085904,0,1,1,0,0,0,0,0,0
0.938077727332711,-0.258052797988057,0,1,1,0,0,0,0,0,0
-0.759525742847472,-0.490760232321918,0,6,1,1,1,1,1,1,0
-0.823273397982121,-0.155263902619481,0,6,1,1,1,1,1,1,0
0.761528229806572,1.20740748662502,0,7,1,1,1,1,1,1,1
0.0167412594892085,0.651867900975049,0,4,1,1,1,1,0,0,0
-0.325010005384684,-0.135985343717039,0,6,1,1,1,1,1,1,0
0.788669250905514,-1.78696225397289,0,1,1,0,0,0,0,0,0
-0.936056743841618,-1.05120832659304,0,1,1,0,0,0,0,0,0
-0.525540605187416,-1.06704104971141,0,5,1,1,1,1,1,0,0
0.372980702202767,-1.07738559693098,0,1,1,0,0,0,0,0,0
-0.548363153357059,-1.75309490412474,0,5,1,1,1,1,1,0,0
-0.363010823726654,-0.0115255629643798,0,6,1,1,1,1,1,1,0
-0.652032366488129,-1.02349964529276,0,5,1,1,1,1,1,0,0
0.602859167382121,1.03274215571582,0,7,1,1,1,1,1,1,1
-0.7074358840473,0.189210710115731,0,6,1,1,1,1,1,1,0
0.645434783305973,1.79226758517325,0,3,1,1,1,0,0,0,0
-0.33800434274599,-1.65531123057008,0,5,1,1,1,1,1,0,0
-0.251661224290729,1.79153033997864,0,1,1,0,0,0,0,0,0
0.259490847587585,0.889595472253859,0,7,1,1,1,1,1,1,1
-0.806732513941824,1.68801841884851,0,1,1,0,0,0,0,0,0
-0.956012569367886,0.455363774672151,0,1,1,0,0,0,0,0,0
0.986089560668916,-1.35613399464637,0,1,1,0,0,0,0,0,0
0.167877691332251,-1.26823723129928,0,5,1,1,1,1,1,0,0
0.563646130263805,0.920734248124063,0,7,1,1,1,1,1,1,1
0.783792245201766,0.358102601952851,0,4,1,1,1,1,0,0,0
0.509730907157063,-0.750070549547672,0,1,1,0,0,0,0,0,0
0.958407460246235,1.0911775957793,0,5,1,1,1,1,1,0,0
-0.911705864127725,-0.654807191342115,0,6,1,1,1,1,1,1,0
0.806801769416779,1.42270676419139,0,5,1,1,1,1,1,0,0
0.731001628097147,0.322113974019885,0,4,1,1,1,1,0,0,0
0.550815182738006,-0.33710939437151,0,2,1,1,0,0,0,0,0
-0.246367166284472,1.73029114119709,0,2,1,1,0,0,0,0,0
-0.91578390263021,-0.149204634130001,0,6,1,1,1,1,1,1,0
-0.271177836693823,-1.60261468030512,0,5,1,1,1,1,1,0,0
-0.452497460413724,-0.138202547095716,0,6,1,1,1,1,1,1,0
0.700934961438179,1.93633543048054,0,1,1,0,0,0,0,0,0
-0.275196575094014,1.70109146367759,0,2,1,1,0,0,0,0,0
-0.391044418793172,-0.25840494595468,0,6,1,1,1,1,1,1,0
0.518270678818226,1.4788828631863,0,7,1,1,1,1,1,1,1
0.689669248647988,-0.798583312891424,0,1,1,0,0,0,0,0,0
-0.0841568778268993,1.19189052470028,0,7,1,1,1,1,1,1,1
0.4592633289285,1.20204284787178,0,7,1,1,1,1,1,1,1
-0.791842727921903,-0.452297215349972,0,6,1,1,1,1,1,1,0
-0.560033644549549,-0.473641219548881,0,6,1,1,1,1,1,1,0
0.907902495469898,0.58206245675683,0,2,1,1,0,0,0,0,0
0.504075082484633,1.44666981697083,0,7,1,1,1,1,1,1,1
0.637910766527057,0.626530683599412,0,4,1,1,1,1,0,0,0
-0.164445796515793,0.0653042942285538,0,6,1,1,1,1,1,1,0
0.187676986213773,-1.40487366635352,0,5,1,1,1,1,1,0,0
0.597647115588188,0.451063611544669,0,4,1,1,1,1,0,0,0
0.776817300822586,-1.83213272411376,0,1,1,0,0,0,0,0,0
-0.229616813361645,-0.00656402949243784,0,6,1,1,1,1,1,1,0
-0.819355831481516,0.958032886497676,0,1,1,0,0,0,0,0,0
0.251487274188548,1.01559911761433,0,7,1,1,1,1,1,1,1
0.491272434592247,-1.7476250352338,0,1,1,0,0,0,0,0,0
-0.829243085347116,-0.230072266422212,0,6,1,1,1,1,1,1,0
-0.398964777588844,0.00268679670989513,0,6,1,1,1,1,1,1,0
0.229124314617366,-0.919027598574758,0,1,1,0,0,0,0,0,0
0.505864115897566,0.395208596251905,0,4,1,1,1,1,0,0,0
0.83411426609382,0.943350505083799,0,5,1,1,1,1,1,0,0
-0.0484989886172116,0.854311247356236,0,6,1,1,1,1,1,1,0
0.134238932281733,-1.53402825258672,0,5,1,1,1,1,1,0,0
0.473240692168474,0.30048247333616,0,4,1,1,1,1,0,0,0
0.714894848875701,1.19252794887871,0,7,1,1,1,1,1,1,1
0.818293008953333,-1.07270481344312,0,1,1,0,0,0,0,0,0
-0.887235549278557,0.899423302151263,0,1,1,0,0,0,0,0,0
0.00581660820171237,1.3520927913487,0,7,1,1,1,1,1,1,1
-0.298910453915596,-1.52464571688324,0,5,1,1,1,1,1,0,0
0.691112245898694,1.83580158650875,0,1,1,0,0,0,0,0,0
0.612870327662677,0.991058337502182,0,7,1,1,1,1,1,1,1
-0.7653375454247,1.24355791509151,0,1,1,0,0,0,0,0,0
0.425373109988868,-1.24032910633832,0,1,1,0,0,0,0,0,0
-0.529462283942848,-1.89612489007413,0,5,1,1,1,1,1,0,0
-0.850086497608572,1.45512916892767,0,1,1,0,0,0,0,0,0
0.871292294468731,1.6767194615677,0,1,1,0,0,0,0,0,0
-0.685664349701256,-1.44948804844171,0,5,1,1,1,1,1,0,0
0.294114700052887,-0.0894055124372244,0,6,1,1,1,1,1,1,0
-0.652964507695287,-0.148153998889029,0,6,1,1,1,1,1,1,0
-0.959851981606334,0.800714444369078,0,1,1,0,0,0,0,0,0
0.0426276926882565,-1.73770039528608,0,5,1,1,1,1,1,0,0
-0.827444213442504,0.932159973308444,0,1,1,0,0,0,0,0,0
-0.433995307888836,-0.416273638606071,0,6,1,1,1,1,1,1,0
-0.159130197949708,-0.154048620723188,0,6,1,1,1,1,1,1,0
0.174556248355657,0.901197453029454,0,7,1,1,1,1,1,1,1
0.613388859201223,-0.119989411905408,0,2,1,1,0,0,0,0,0
-0.596009582281113,1.99809591006488,0,1,1,0,0,0,0,0,0
-0.0811506565660238,1.38374316692352,0,7,1,1,1,1,1,1,1
-0.103713772259653,1.31282921507955,0,7,1,1,1,1,1,1,1
0.467495516408235,1.04657737724483,0,7,1,1,1,1,1,1,1
0.429509621113539,-1.55157403275371,0,1,1,0,0,0,0,0,0
0.662443957757205,1.35590807721019,0,7,1,1,1,1,1,1,1
0.773132241796702,1.25540209654719,0,7,1,1,1,1,1,1,1
0.905289147980511,1.96564877685159,0,1,1,0,0,0,0,0,0
0.101233443710953,-1.80674190074205,0,5,1,1,1,1,1,0,0
0.0446715322323143,0.987151649780571,0,7,1,1,1,1,1,1,1
-0.658603489398956,-0.322745913639665,0,6,1,1,1,1,1,1,0
-0.0414568800479174,0.32857558876276,0,6,1,1,1,1,1,1,0
-0.492358407005668,1.32293624896556,0,1,1,0,0,0,0,0,0
-0.92043872596696,-1.94587749056518,0,1,1,0,0,0,0,0,0
0.269601019565016,-1.9539129473269,0,1,1,0,0,0,0,0,0
0.0791218280792236,1.9857828291133,0,1,1,0,0,0,0,0,0
-0.719792900141329,1.06275866832584,0,1,1,0,0,0,0,0,0
-0.432576446328312,-0.741349557414651,0,6,1,1,1,1,1,1,0
0.166061190422624,1.24804697744548,0,7,1,1,1,1,1,1,1
-0.669948215596378,1.9648768696934,0,1,1,0,0,0,0,0,0
-0.80739777861163,-1.19696162827313,0,5,1,1,1,1,1,0,0
-0.142773817293346,0.584148881025612,0,6,1,1,1,1,1,1,0
-0.288476868532598,-0.249797084368765,0,6,1,1,1,1,1,1,0
0.689867079723626,1.75211304612458,0,3,1,1,1,0,0,0,0
-0.479735052678734,1.95201322156936,0,1,1,0,0,0,0,0,0
-0.953711015637964,-0.174721756018698,0,6,1,1,1,1,1,1,0
0.724799079354852,-1.07754022721201,0,1,1,0,0,0,0,0,0
-0.330824077595025,0.781957074068487,0,2,1,1,0,0,0,0,0
0.263577743433416,0.226529378443956,0,6,1,1,1,1,1,1,0
0.0928525174967945,0.33884035795927,0,6,1,1,1,1,1,1,0
-0.247111013624817,-0.265475012362003,0,6,1,1,1,1,1,1,0
-0.62825396982953,-0.295299788936973,0,6,1,1,1,1,1,1,0
-0.142118817660958,0.387417581863701,0,6,1,1,1,1,1,1,0
0.261547197122127,-0.191657660529017,0,6,1,1,1,1,1,1,0
0.0416847025044262,1.82643463462591,0,2,1,1,0,0,0,0,0
0.319242674391717,1.37772140000015,0,7,1,1,1,1,1,1,1
0.458721862640232,-1.1089255893603,0,1,1,0,0,0,0,0,0
-0.0263542532920837,-0.319319291971624,0,6,1,1,1,1,1,1,0
-0.231086768675596,-0.320068257860839,0,6,1,1,1,1,1,1,0
-0.986332982312888,-1.91683660447598,0,1,1,0,0,0,0,0,0
-0.99263154482469,-0.478208121843636,0,6,1,1,1,1,1,1,0
0.989872880280018,-0.31060628965497,0,1,1,0,0,0,0,0,0
-0.784226239658892,-1.23429574631155,0,5,1,1,1,1,1,0,0
-0.162661683280021,0.821317126974463,0,5,1,1,1,1,1,0,0
0.435769093222916,-1.9459180990234,0,1,1,0,0,0,0,0,0
0.485078264493495,0.924812423065305,0,7,1,1,1,1,1,1,1
0.743997647427022,-0.269103608094156,0,2,1,1,0,0,0,0,0
0.215735922101885,0.924960372038186,0,7,1,1,1,1,1,1,1
0.512406702619046,-1.94423379004002,0,1,1,0,0,0,0,0,0
0.694482596125454,-1.81874676607549,0,1,1,0,0,0,0,0,0
0.225559297949076,-0.326342494226992,0,6,1,1,1,1,1,1,0
0.586448335554451,0.575360008515418,0,4,1,1,1,1,0,0,0
-0.95429063308984,-1.12082485761493,0,1,1,0,0,0,0,0,0
-0.166170900687575,1.33377061132342,0,7,1,1,1,1,1,1,1
0.749764774926007,0.779069254174829,0,5,1,1,1,1,1,0,0
0.294694031123072,1.59649794083089,0,7,1,1,1,1,1,1,1
0.848957973532379,-0.34303885884583,0,1,1,0,0,0,0,0,0
-0.655549807939678,-0.355981186963618,0,6,1,1,1,1,1,1,0
-0.368374421726912,-0.999940042383969,0,5,1,1,1,1,1,0,0
0.608512558508664,-0.504931843839586,0,1,1,0,0,0,0,0,0
0.977926822379231,-1.07242906931788,0,1,1,0,0,0,0,0,0
-0.355228896252811,1.72641265857965,0,1,1,0,0,0,0,0,0
-0.997616743203253,-0.0946209793910384,0,6,1,1,1,1,1,1,0
0.984341238625348,-1.80933998804539,0,1,1,0,0,0,0,0,0
-0.703295216429979,1.09412422403693,0,1,1,0,0,0,0,0,0
-0.901271405629814,-0.675530682317913,0,6,1,1,1,1,1,1,0
0.194706965237856,0.211505882441998,0,6,1,1,1,1,1,1,0
-0.357343113049865,0.705322115682065,0,2,1,1,0,0,0,0,0
0.0558580006472766,-0.890662516467273,0,5,1,1,1,1,1,0,0
0.590844040736556,-1.78857728652656,0,1,1,0,0,0,0,0,0
-0.862134806346148,-0.296965665183961,0,6,1,1,1,1,1,1,0
0.390041394624859,0.440473928116262,0,4,1,1,1,1,0,0,0
0.897263014689088,1.90418414026499,0,1,1,0,0,0,0,0,0
-0.444461365230381,1.87920048087835,0,1,1,0,0,0,0,0,0
-0.501186829525977,-1.64606177061796,0,5,1,1,1,1,1,0,0
-0.681129039730877,-0.00647985097020864,0,6,1,1,1,1,1,1,0
-0.856739887967706,-0.417242528870702,0,6,1,1,1,1,1,1,0
0.114875166211277,-0.438672283664346,0,6,1,1,1,1,1,1,0
-0.0203258967958391,-0.726002036593854,0,6,1,1,1,1,1,1,0
-0.0114152762107551,0.730300216935575,0,5,1,1,1,1,1,0,0
0.776743170339614,-0.861540369689465,0,1,1,0,0,0,0,0,0
-0.926591280382127,-0.439621143043041,0,6,1,1,1,1,1,1,0
-0.592512372881174,1.96067424118519,0,1,1,0,0,0,0,0,0
0.0275622783228755,1.16802292596549,0,7,1,1,1,1,1,1,1
-0.527320221997797,-0.750379393808544,0,6,1,1,1,1,1,1,0
0.150871339719743,1.26847092155367,0,7,1,1,1,1,1,1,1
-0.0354841770604253,-1.11636091116816,0,5,1,1,1,1,1,0,0
0.138705377466977,0.0042952811345458,0,6,1,1,1,1,1,1,0
-0.71169536979869,-1.33211081475019,0,5,1,1,1,1,1,0,0
-0.708582474850118,-1.52136322204024,0,5,1,1,1,1,1,0,0
-0.175433774013072,1.59043987095356,0,2,1,1,0,0,0,0,0
0.3660205649212,-1.62514048535377,0,1,1,0,0,0,0,0,0
0.306855640839785,1.46023422665894,0,7,1,1,1,1,1,1,1
0.831972666084766,-0.893634145148098,0,1,1,0,0,0,0,0,0
0.626226264983416,-1.89086522907019,0,1,1,0,0,0,0,0,0
0.35178000247106,1.14953985344619,0,7,1,1,1,1,1,1,1
0.614998218603432,-0.565358800813556,0,1,1,0,0,0,0,0,0
-0.743871160782874,-1.89958813693374,0,5,1,1,1,1,1,0,0
-0.498442932032049,0.984374391846359,0,2,1,1,0,0,0,0,0
-0.336906016804278,-1.88149769138545,0,5,1,1,1,1,1,0,0
-0.185461420100182,-0.264540676027536,0,6,1,1,1,1,1,1,0
0.270735153928399,-0.973492668010294,0,1,1,0,0,0,0,0,0
0.617224089801311,-0.0079391160979867,0,2,1,1,0,0,0,0,0
-0.482397597283125,0.61342092230916,0,6,1,1,1,1,1,1,0
0.638934279792011,-1.66537245735526,0,1,1,0,0,0,0,0,0
-0.969044662080705,-1.27811015304178,0,5,1,1,1,1,1,0,0
0.308801533188671,-1.58214999362826,0,5,1,1,1,1,1,0,0
0.623439168557525,1.24957193527371,0,7,1,1,1,1,1,1,1
-0.0772621463984251,0.510009766556323,0,6,1,1,1,1,1,1,0
-0.593165796715766,0.522289943881333,0,6,1,1,1,1,1,1,0
-0.962463565636426,-0.436440599150956,0,6,1,1,1,1,1,1,0
-0.433734605554491,-0.27098570484668,0,6,1,1,1,1,1,1,0
0.830545251257718,-0.605463990941644,0,1,1,0,0,0,0,0,0
0.867393041029572,1.17423103470355,0,4,1,1,1,1,0,0,0
0.0850632274523377,1.54774444829673,0,7,1,1,1,1,1,1,1
-0.56115490803495,0.604508346877992,0,6,1,1,1,1,1,1,0
-0.0211443919688463,0.371453057043254,0,6,1,1,1,1,1,1,0
0.602297472301871,-0.688711624592543,0,1,1,0,0,0,0,0,0
-0.18473868444562,-1.69724252820015,0,5,1,1,1,1,1,0,0
-0.792576866224408,0.365548968315125,0,6,1,1,1,1,1,1,0
-0.438869650475681,-1.28665294591337,0,5,1,1,1,1,1,0,0
-0.277067558839917,0.96540049649775,0,4,1,1,1,1,0,0,0
-0.481510317884386,-0.824495167471468,0,6,1,1,1,1,1,1,0
-0.0586363328620791,0.556743242777884,0,6,1,1,1,1,1,1,0
-0.268309053499252,-1.50071041099727,0,5,1,1,1,1,1,0,0
-0.757455891463906,-0.978936864994466,0,6,1,1,1,1,1,1,0
-0.906012638937682,1.28229874931276,0,1,1,0,0,0,0,0,0
-0.474407391622663,1.21512157190591,0,2,1,1,0,0,0,0,0
0.937282335944474,-1.81666147708893,0,1,1,0,0,0,0,0,0
-0.0230090352706611,1.50212688744068,0,7,1,1,1,1,1,1,1
-0.0443559405393898,-1.48796364013106,0,5,1,1,1,1,1,0,0
0.497585762292147,0.435325614176691,0,4,1,1,1,1,0,0,0
0.335280462633818,-0.121732506901026,0,6,1,1,1,1,1,1,0
-0.901168806478381,0.229164342395961,0,6,1,1,1,1,1,1,0
0.390210488811135,0.921571138314903,0,7,1,1,1,1,1,1,1
-0.273476866539568,-0.120565244928002,0,6,1,1,1,1,1,1,0
0.76826721476391,1.95444023609161,0,1,1,0,0,0,0,0,0
0.550594459287822,1.93867353815585,0,1,1,0,0,0,0,0,0
-0.721592717338353,-0.426861275918782,0,6,1,1,1,1,1,1,0
-0.409981457516551,0.435388550162315,0,6,1,1,1,1,1,1,0
-0.747834429144859,-0.618065079674125,0,6,1,1,1,1,1,1,0
0.179803247563541,-0.251549751497805,0,6,1,1,1,1,1,1,0
0.123351217713207,-1.08347214665264,0,5,1,1,1,1,1,0,0
0.377442240249366,-1.97571100760251,0,1,1,0,0,0,0,0,0
-0.377458381932229,-1.90449244715273,0,5,1,1,1,1,1,0,0
0.211173682939261,-1.76496628671885,0,5,1,1,1,1,1,0,0
0.982068637851626,1.05830258037895,0,3,1,1,1,0,0,0,0
0.486409830395132,-0.12382397800684,0,2,1,1,0,0,0,0,0
-0.848285739310086,1.40332752093673,0,1,1,0,0,0,0,0,0
-0.0976621871814132,0.326877562329173,0,6,1,1,1,1,1,1,0
-0.892926130909473,-1.25244695041329,0,5,1,1,1,1,1,0,0
-0.320888971909881,0.436243914067745,0,6,1,1,1,1,1,1,0
0.467904297634959,1.57336693257093,0,7,1,1,1,1,1,1,1
-0.991786119062454,1.17728466354311,0,1,1,0,0,0,0,0,0
0.543818964622915,0.0163713358342648,0,2,1,1,0,0,0,0,0
-0.0740495775826275,-0.307886905036867,0,6,1,1,1,1,1,1,0
0.44168070005253,0.617525150999427,0,5,1,1,1,1,1,0,0
0.333011434413493,1.55095405783504,0,7,1,1,1,1,1,1,1
0.144147441256791,1.56806588452309,0,7,1,1,1,1,1,1,1
0.407625900115818,-1.28643784858286,0,1,1,0,0,0,0,0,0
0.31444212095812,-0.969990300945938,0,1,1,0,0,0,0,0,0
-0.421295709908009,-1.54624598100781,0,5,1,1,1,1,1,0,0
-0.805521088652313,1.18863583449274,0,1,1,0,0,0,0,0,0
0.924842642154545,-1.56184604484588,0,1,1,0,0,0,0,0,0
0.472668058238924,1.31628677900881,0,7,1,1,1,1,1,1,1
0.225446937140077,1.08418518770486,0,7,1,1,1,1,1,1,1
-0.760142238344997,1.77475761808455,0,1,1,0,0,0,0,0,0
0.100518092978746,-0.132169625721872,0,6,1,1,1,1,1,1,0
-0.474487444385886,1.75942259002477,0,1,1,0,0,0,0,0,0
0.796721662394702,1.14073176961392,0,5,1,1,1,1,1,0,0
-0.981640108395368,1.49843150004745,0,1,1,0,0,0,0,0,0
-0.527530128136277,-0.422149386256933,0,6,1,1,1,1,1,1,0
-0.739910809323192,-1.60120335686952,0,5,1,1,1,1,1,0,0
-0.347533706575632,-0.892154318280518,0,5,1,1,1,1,1,0,0
0.45279777655378,0.888888204470277,0,7,1,1,1,1,1,1,1
